C501,C502,C001,C101,C102,R001-0301
2025,P01,P20381,P112,P01,1
2025,P01,P20381,P165,P01,0
2025,P01,P20382,P112,P01,0
2025,P01,P20382,P165,P01,0
2025,P01,P20383,P112,P01,0
2025,P01,P20383,P165,P01,0
2025,P01,P20384,P112,P01,1
2025,P01,P20384,P165,P01,1
2025,P01,P20385,P112,P01,16
2025,P01,P20385,P165,P01,16
2025,P01,P20386,P112,P01,3
2025,P01,P20386,P165,P01,3
2025,P01,P20387,P112,P01,0
2025,P01,P20387,P165,P01,0
2025,P01,P20388,P112,P01,0
2025,P01,P20388,P165,P01,0
2025,P01,P20389,P112,P01,0
2025,P01,P20389,P165,P01,0
2025,P01,P20390,P112,P01,8
2025,P01,P20390,P165,P01,8
2025,P01,P20391,P112,P01,1
2025,P01,P20391,P165,P01,1
2025,P01,P20392,P112,P01,1
2025,P01,P20392,P165,P01,1
2025,P01,P20393,P112,P01,1
2025,P01,P20393,P165,P01,1
2025,P01,P20394,P165,P01,0
2025,P01,P20395,P112,P01,0
2025,P01,P20395,P165,P01,0
2025,P01,P20396,P112,P01,39
2025,P01,P20396,P165,P01,1
2025,P01,P20397,P112,P01,12
2025,P01,P20397,P165,P01,2
2025,P01,P20398,P112,P01,1
2025,P01,P20398,P165,P01,1
2025,P01,P20399,P112,P01,7
2025,P01,P20399,P165,P01,7
2025,P01,P20400,P112,P01,1
2025,P01,P20400,P165,P01,0
2025,P01,P20401,P112,P01,4
2025,P01,P20401,P165,P01,4
2025,P01,P20402,P165,P01,0
2025,P01,P20403,P112,P01,1
2025,P01,P20403,P165,P01,1
2025,P01,P20404,P112,P01,0
2025,P01,P20404,P165,P01,0
2025,P01,P20405,P112,P01,1
2025,P01,P20405,P165,P01,0
2025,P01,P20406,P112,P01,256
2025,P01,P20406,P165,P01,6
2025,P01,P20408,P112,P01,0
2025,P01,P20408,P165,P01,0
2025,P01,P20409,P112,P01,1
2025,P01,P20409,P165,P01,1
2025,P01,P20411,P112,P01,0
2025,P01,P20411,P165,P01,0
2025,P01,P20412,P112,P01,18
2025,P01,P20412,P165,P01,0
2025,P01,P20413,P112,P01,36
2025,P01,P20413,P165,P01,3
2025,P01,P20414,P165,P01,0
2025,P01,P20415,P165,P01,0
2025,P01,P20416,P112,P01,5
2025,P01,P20416,P165,P01,0
2025,P01,P20417,P165,P01,0
2025,P01,P20419,P112,P01,0
2025,P01,P20419,P165,P01,0
2025,P01,P20420,P112,P01,0
2025,P01,P20420,P165,P01,0
2025,P01,P20421,P112,P01,27
2025,P01,P20421,P165,P01,0
2025,P01,P20422,P112,P01,0
2025,P01,P20422,P165,P01,0
2025,P01,P20423,P112,P01,0
2025,P01,P20423,P165,P01,0
2025,P01,P20424,P112,P01,3
2025,P01,P20424,P165,P01,0
2025,P01,P20425,P112,P01,0
2025,P01,P20425,P165,P01,0
2025,P01,P20426,P112,P01,1
2025,P01,P20426,P165,P01,1
2025,P01,P20427,P112,P01,95
2025,P01,P20427,P165,P01,0
2025,P01,P20428,P112,P01,13
2025,P01,P20428,P165,P01,0
2025,P01,P20429,P112,P01,0
2025,P01,P20429,P165,P01,0
2025,P01,P20430,P112,P01,0
2025,P01,P20430,P165,P01,0
2025,P01,P20431,P165,P01,0
2025,P01,P20432,P112,P01,0
2025,P01,P20432,P165,P01,0
2025,P01,P20433,P165,P01,0
2025,P01,P20434,P112,P01,48
2025,P01,P20434,P165,P01,1
2025,P01,P20435,P165,P01,0
2025,P01,P20436,P112,P01,0
2025,P01,P20436,P165,P01,0
2025,P01,P20437,P165,P01,0
2025,P01,P20438,P112,P01,0
2025,P01,P20438,P165,P01,0
2025,P01,P20439,P112,P01,18
2025,P01,P20439,P165,P01,1
2025,P01,P20440,P112,P01,5
2025,P01,P20440,P165,P01,0
2025,P01,P20441,P112,P01,53
2025,P01,P20441,P165,P01,0
2025,P01,P20442,P112,P01,0
2025,P01,P20442,P165,P01,0
2025,P01,P20443,P112,P01,0
2025,P01,P20443,P165,P01,0
2025,P01,P20444,P112,P01,0
2025,P01,P20444,P165,P01,0
2025,P01,P20445,P112,P01,0
2025,P01,P20445,P165,P01,0
2025,P01,P20446,P112,P01,2
2025,P01,P20446,P165,P01,0
2025,P01,P20447,P165,P01,0
2025,P01,P20448,P112,P01,0
2025,P01,P20448,P165,P01,0
2025,P01,P20449,P112,P01,1
2025,P01,P20449,P165,P01,1
2025,P01,P20450,P112,P01,2
2025,P01,P20450,P165,P01,2
2025,P01,P20451,P112,P01,0
2025,P01,P20451,P165,P01,0
2025,P01,P20452,P112,P01,1
2025,P01,P20452,P165,P01,1
2025,P01,P20454,P165,P01,0
2025,P01,P20455,P112,P01,1
2025,P01,P20455,P165,P01,0
2025,P01,P20456,P112,P01,1
2025,P01,P20456,P165,P01,0
2025,P01,P20457,P165,P01,0
2025,P01,P20458,P112,P01,0
2025,P01,P20458,P165,P01,0
2025,P01,P20459,P112,P01,2
2025,P01,P20459,P165,P01,0
2025,P01,P20460,P165,P01,0
2025,P01,P20461,P112,P01,0
2025,P01,P20461,P165,P01,0
2025,P01,P20462,P112,P01,1
2025,P01,P20462,P165,P01,0
2025,P01,P20463,P112,P01,0
2025,P01,P20463,P165,P01,0
2025,P01,P20464,P112,P01,0
2025,P01,P20464,P165,P01,0
2025,P01,P20465,P112,P01,9
2025,P01,P20465,P165,P01,0
2025,P01,P20466,P165,P01,0
2025,P01,P20467,P165,P01,0
2025,P01,P20468,P165,P01,0
2025,P01,P20469,P112,P01,11
2025,P01,P20469,P165,P01,2
2025,P01,P20470,P112,P01,25
2025,P01,P20470,P165,P01,0
2025,P01,P20471,P112,P01,0
2025,P01,P20471,P165,P01,0
2025,P01,P20472,P112,P01,19
2025,P01,P20472,P165,P01,0
2025,P01,P20473,P112,P01,0
2025,P01,P20473,P165,P01,0
2025,P01,P20474,P112,P01,1
2025,P01,P20474,P165,P01,1
2025,P01,P20475,P112,P01,2
2025,P01,P20475,P165,P01,2
2025,P01,P20476,P112,P01,0
2025,P01,P20476,P165,P01,0
2025,P01,P20477,P112,P01,0
2025,P01,P20477,P165,P01,0
2025,P01,P20478,P112,P01,0
2025,P01,P20478,P165,P01,0
2025,P01,P20479,P112,P01,0
2025,P01,P20479,P165,P01,0
2025,P01,P20480,P112,P01,0
2025,P01,P20480,P165,P01,0
2025,P01,P20481,P112,P01,0
2025,P01,P20481,P165,P01,0
2025,P01,P20482,P165,P01,1
2025,P01,P20483,P112,P01,2
2025,P01,P20483,P165,P01,2
2025,P01,P20484,P112,P01,1
2025,P01,P20484,P165,P01,0
2025,P01,P20485,P165,P01,0
2025,P01,P20486,P112,P01,1
2025,P01,P20486,P165,P01,0
2025,P01,P20487,P112,P01,0
2025,P01,P20487,P165,P01,0
2025,P01,P20488,P112,P01,0
2025,P01,P20488,P165,P01,0
2025,P01,P20489,P165,P01,0
2025,P01,P20490,P165,P01,0
2025,P01,P20491,P112,P01,1
2025,P01,P20491,P165,P01,1
2025,P01,P20492,P112,P01,0
2025,P01,P20492,P165,P01,0
2025,P01,P20493,P112,P01,0
2025,P01,P20493,P165,P01,0
2025,P01,P20494,P112,P01,1
2025,P01,P20494,P165,P01,1
2025,P01,P20495,P112,P01,2
2025,P01,P20495,P165,P01,0
2025,P01,P20496,P112,P01,0
2025,P01,P20496,P165,P01,0
2025,P01,P20497,P165,P01,0
2025,P01,P20498,P165,P01,0
2025,P01,P20499,P112,P01,1
2025,P01,P20499,P165,P01,0
2025,P01,P20500,P112,P01,2
2025,P01,P20500,P165,P01,0
2025,P01,P20501,P112,P01,0
2025,P01,P20501,P165,P01,0
2025,P01,P20502,P165,P01,0
2025,P01,P20503,P112,P01,0
2025,P01,P20503,P165,P01,0
2025,P01,P20504,P112,P01,0
2025,P01,P20504,P165,P01,0
2025,P01,P20506,P112,P01,0
2025,P01,P20506,P165,P01,0
2025,P01,P20507,P165,P01,0
2025,P01,P20508,P112,P01,9
2025,P01,P20508,P165,P01,0
2025,P01,P20509,P112,P01,8
2025,P01,P20509,P165,P01,1
2025,P01,P20510,P112,P01,0
2025,P01,P20510,P165,P01,0
2025,P01,P20511,P112,P01,1
2025,P01,P20511,P165,P01,1
2025,P01,P20512,P112,P01,0
2025,P01,P20512,P165,P01,0
2025,P01,P20513,P165,P01,0
2025,P01,P20514,P165,P01,0
2025,P01,P20515,P112,P01,387
2025,P01,P20515,P165,P01,2
2025,P01,P20516,P112,P01,1
2025,P01,P20516,P165,P01,1
2025,P01,P20517,P112,P01,1
2025,P01,P20517,P165,P01,1
2025,P01,P20518,P112,P01,0
2025,P01,P20518,P165,P01,0
2025,P01,P20519,P112,P01,1
2025,P01,P20519,P165,P01,1
2025,P01,P20520,P112,P01,2
2025,P01,P20520,P165,P01,0
2025,P01,P20521,P112,P01,0
2025,P01,P20521,P165,P01,0
2025,P01,P20522,P112,P01,0
2025,P01,P20522,P165,P01,0
2025,P01,P20523,P112,P01,0
2025,P01,P20523,P165,P01,0
2025,P01,P20524,P112,P01,0
2025,P01,P20524,P165,P01,0
2025,P01,P20526,P165,P01,0
2025,P01,P20527,P112,P01,0
2025,P01,P20527,P165,P01,0
2025,P01,P20528,P112,P01,0
2025,P01,P20528,P165,P01,0
2025,P01,P20529,P112,P01,0
2025,P01,P20529,P165,P01,0
2025,P01,P20530,P112,P01,1
2025,P01,P20530,P165,P01,1
2025,P01,P20531,P112,P01,0
2025,P01,P20531,P165,P01,0
2025,P01,P20532,P112,P01,1
2025,P01,P20532,P165,P01,1
2025,P01,P20533,P112,P01,0
2025,P01,P20533,P165,P01,0
2025,P01,P20534,P112,P01,1
2025,P01,P20534,P165,P01,1
2025,P01,P20535,P112,P01,1
2025,P01,P20535,P165,P01,0
2025,P01,P20536,P112,P01,0
2025,P01,P20536,P165,P01,0
2025,P01,P20537,P112,P01,2
2025,P01,P20537,P165,P01,0
2025,P01,P20538,P112,P01,0
2025,P01,P20538,P165,P01,0
2025,P01,P20539,P112,P01,1
2025,P01,P20539,P165,P01,1
2025,P01,P20540,P112,P01,3
2025,P01,P20540,P165,P01,0
2025,P01,P20541,P112,P01,0
2025,P01,P20541,P165,P01,0
2025,P01,P20542,P112,P01,0
2025,P01,P20542,P165,P01,0
2025,P01,P20543,P165,P01,0
2025,P01,P20544,P112,P01,0
2025,P01,P20544,P165,P01,0
2025,P01,P20545,P165,P01,0
2025,P01,P20546,P112,P01,1
2025,P01,P20546,P165,P01,1
2025,P01,P20547,P112,P01,0
2025,P01,P20547,P165,P01,0
2025,P01,P20548,P112,P01,1
2025,P01,P20548,P165,P01,0
2025,P01,P20549,P112,P01,4
2025,P01,P20549,P165,P01,1
2025,P01,P20550,P112,P01,1
2025,P01,P20550,P165,P01,1
2025,P01,P20551,P112,P01,5
2025,P01,P20551,P165,P01,5
2025,P01,P20552,P112,P01,0
2025,P01,P20552,P165,P01,0
2025,P01,P20553,P112,P01,2
2025,P01,P20553,P165,P01,2
2025,P01,P20554,P165,P01,0
2025,P01,P20555,P112,P01,1
2025,P01,P20555,P165,P01,1
2025,P01,P20556,P112,P01,0
2025,P01,P20556,P165,P01,0
2025,P01,P20557,P112,P01,83
2025,P01,P20557,P165,P01,0
2025,P01,P20558,P112,P01,0
2025,P01,P20558,P165,P01,0
2025,P01,P20559,P165,P01,0
2025,P01,P20560,P112,P01,1
2025,P01,P20560,P165,P01,1
2025,P01,P20561,P112,P01,0
2025,P01,P20561,P165,P01,0
2025,P01,P20562,P112,P01,0
2025,P01,P20562,P165,P01,0
2025,P01,P20563,P112,P01,0
2025,P01,P20563,P165,P01,0
2025,P01,P20564,P112,P01,0
2025,P01,P20564,P165,P01,0
2025,P01,P20565,P112,P01,7
2025,P01,P20565,P165,P01,7
2025,P01,P20566,P112,P01,1
2025,P01,P20566,P165,P01,0
2025,P01,P20567,P165,P01,0
2025,P01,P20568,P112,P01,1
2025,P01,P20568,P165,P01,0
2025,P01,P20569,P112,P01,0
2025,P01,P20569,P165,P01,0
2025,P01,P20570,P112,P01,4
2025,P01,P20570,P165,P01,3
2025,P01,P21001,P165,P01,6
2025,P01,P21002,P112,P01,9
2025,P01,P21002,P165,P01,1
2025,P01,P21003,P112,P01,12
2025,P01,P21003,P165,P01,2
2025,P01,P21004,P165,P01,4
2025,P01,P21005,P165,P01,0
2025,P01,P21006,P165,P01,0
2025,P01,P21007,P165,P01,1
2025,P01,P21008,P165,P01,0
2025,P01,P21010,P165,P01,1
2025,P01,P21012,P165,P01,0
2025,P01,P21013,P165,P01,0
2025,P01,P21014,P165,P01,0
2025,P01,P21015,P112,P01,43
2025,P01,P21015,P165,P01,23
2025,P01,P21016,P165,P01,0
2025,P01,P21017,P165,P01,1
2025,P01,P21018,P165,P01,0
2025,P01,P21019,P165,P01,4
2025,P01,P21020,P165,P01,0
2025,P01,P21021,P165,P01,0
2025,P01,P21022,P165,P01,0
2025,P01,P21023,P112,P01,20
2025,P01,P21023,P165,P01,1
2025,P01,P21025,P165,P01,0
2025,P01,P21027,P112,P01,49
2025,P01,P21027,P165,P01,1
2025,P01,P21028,P165,P01,0
2025,P01,P21029,P165,P01,0
2025,P01,P21030,P165,P01,0
2025,P01,P21031,P165,P01,1
2025,P01,P21033,P165,P01,0
2025,P01,P21034,P112,P01,2
2025,P01,P21034,P165,P01,5
2025,P01,P21035,P165,P01,0
2025,P01,P21036,P165,P01,0
2025,P01,P21037,P112,P01,0
2025,P01,P21037,P165,P01,0
2025,P01,P21038,P112,P01,1
2025,P01,P21038,P165,P01,1
2025,P01,P21039,P112,P01,46
2025,P01,P21039,P165,P01,1
2025,P01,P21040,P165,P01,0
2025,P01,P21041,P112,P01,47
2025,P01,P21041,P165,P01,25
2025,P01,P21043,P165,P01,2
2025,P01,P21044,P165,P01,0
2025,P01,P21045,P112,P01,104
2025,P01,P21045,P165,P01,6
2025,P01,P21046,P112,P01,97
2025,P01,P21046,P165,P01,2
2025,P01,P21048,P165,P01,1
2025,P01,P21049,P165,P01,0
2025,P01,P21051,P165,P01,10
2025,P01,P21052,P165,P01,0
2025,P01,P21053,P165,P01,0
2025,P01,P21054,P165,P01,1
2025,P01,P21055,P112,P01,2
2025,P01,P21055,P165,P01,0
2025,P01,P21057,P165,P01,0
2025,P01,P21058,P165,P01,1
2025,P01,P21061,P165,P01,0
2025,P01,P21062,P165,P01,1
2025,P01,P21063,P112,P01,32
2025,P01,P21063,P165,P01,2
2025,P01,P21065,P165,P01,1
2025,P01,P21067,P165,P01,1
2025,P01,P21068,P165,P01,0
2025,P01,P21069,P165,P01,1
2025,P01,P21070,P165,P01,0
2025,P01,P21071,P165,P01,0
2025,P01,P21072,P165,P01,1
2025,P01,P21074,P112,P01,5
2025,P01,P21074,P165,P01,10
2025,P01,P21075,P165,P01,0
2025,P01,P21076,P112,P01,26
2025,P01,P21076,P165,P01,2
2025,P01,P21077,P165,P01,0
2025,P01,P21078,P112,P01,74
2025,P01,P21078,P165,P01,2
2025,P01,P21079,P165,P01,0
2025,P01,P21080,P165,P01,0
2025,P01,P21082,P165,P01,0
2025,P01,P21083,P165,P01,0
2025,P01,P21084,P165,P01,0
2025,P01,P21085,P165,P01,21
2025,P01,P21086,P165,P01,0
2025,P01,P21088,P165,P01,0
2025,P01,P21089,P165,P01,0
2025,P01,P21090,P112,P01,1
2025,P01,P21090,P165,P01,3
2025,P01,P21091,P165,P01,0
2025,P01,P21092,P165,P01,0
2025,P01,P21093,P165,P01,0
2025,P01,P21094,P165,P01,0
2025,P01,P21095,P165,P01,0
2025,P01,P21096,P112,P01,0
2025,P01,P21096,P165,P01,0
2025,P01,P21097,P165,P01,0
2025,P01,P21098,P165,P01,0
2025,P01,P21099,P165,P01,1
2025,P01,P21100,P112,P01,5
2025,P01,P21100,P165,P01,2
2025,P01,P21101,P165,P01,0
2025,P01,P21103,P112,P01,79
2025,P01,P21103,P165,P01,2
2025,P01,P21104,P165,P01,3
2025,P01,P21105,P165,P01,0
2025,P01,P21106,P112,P01,2
2025,P01,P21106,P165,P01,5
2025,P01,P21107,P165,P01,0
2025,P01,P21108,P165,P01,0
2025,P01,P21109,P165,P01,0
2025,P01,P21110,P165,P01,3
2025,P01,P21112,P112,P01,3
2025,P01,P21112,P165,P01,0
2025,P01,P21114,P112,P01,583
2025,P01,P21114,P165,P01,305
2025,P01,P21115,P165,P01,3
2025,P01,P21116,P165,P01,1
2025,P01,P21117,P165,P01,0
2025,P01,P21118,P165,P01,2
2025,P01,P21119,P112,P01,53
2025,P01,P21119,P165,P01,28
2025,P01,P21120,P112,P01,71
2025,P01,P21120,P165,P01,2
2025,P01,P21121,P165,P01,0
2025,P01,P21122,P165,P01,0
2025,P01,P21123,P165,P01,0
2025,P01,P21124,P165,P01,0
2025,P01,P21125,P112,P01,0
2025,P01,P21125,P165,P01,1
2025,P01,P21127,P112,P01,1
2025,P01,P21127,P165,P01,0
2025,P01,P21128,P165,P01,0
2025,P01,P21129,P165,P01,0
2025,P01,P21130,P112,P01,8
2025,P01,P21130,P165,P01,0
2025,P01,P21131,P165,P01,0
2025,P01,P21132,P165,P01,6
2025,P01,P21133,P165,P01,0
2025,P01,P21134,P165,P01,1
2025,P01,P21135,P112,P01,0
2025,P01,P21135,P165,P01,0
2025,P01,P21136,P112,P01,1
2025,P01,P21136,P165,P01,1
2025,P01,P21137,P112,P01,23
2025,P01,P21137,P165,P01,1
2025,P01,P21140,P112,P01,48
2025,P01,P21140,P165,P01,25
2025,P01,P21141,P112,P01,1
2025,P01,P21141,P165,P01,1
2025,P01,P21142,P165,P01,2
2025,P01,P21143,P165,P01,1
2025,P01,P21144,P165,P01,1
2025,P01,P21145,P165,P01,0
2025,P01,P21146,P112,P01,0
2025,P01,P21146,P165,P01,0
2025,P01,P21147,P165,P01,0
2025,P01,P21148,P112,P01,1
2025,P01,P21148,P165,P01,1
2025,P01,P21149,P112,P01,361
2025,P01,P21149,P165,P01,9
2025,P01,P21150,P165,P01,2
2025,P01,P21151,P165,P01,0
2025,P01,P21152,P165,P01,1
2025,P01,P21153,P165,P01,0
2025,P01,P21154,P165,P01,5
2025,P01,P21156,P112,P01,3897
2025,P01,P21156,P165,P01,98
2025,P01,P21158,P165,P01,0
2025,P01,P21159,P165,P01,1
2025,P01,P21160,P165,P01,1
2025,P01,P21161,P112,P01,264
2025,P01,P21161,P165,P01,7
2025,P01,P21162,P165,P01,0
2025,P01,P21163,P165,P01,2
2025,P01,P21164,P165,P01,7
2025,P01,P21165,P165,P01,0
2025,P01,P21166,P165,P01,0
2025,P01,P21167,P165,P01,0
2025,P01,P21168,P165,P01,2
2025,P01,P21169,P165,P01,0
2025,P01,P21170,P165,P01,1
2025,P01,P21171,P112,P01,0
2025,P01,P21171,P165,P01,0
2025,P01,P21172,P165,P01,0
2025,P01,P21173,P165,P01,0
2025,P01,P21174,P165,P01,2
2025,P01,P21175,P165,P01,0
2025,P01,P21176,P165,P01,3
2025,P01,P21177,P165,P01,0
2025,P01,P21178,P165,P01,0
2025,P01,P21179,P112,P01,70
2025,P01,P21179,P165,P01,4
2025,P01,P21180,P165,P01,2
2025,P01,P21181,P112,P01,0
2025,P01,P21181,P165,P01,1
2025,P01,P21182,P165,P01,0
2025,P01,P21183,P165,P01,0
2025,P01,P21184,P112,P01,3
2025,P01,P21184,P165,P01,1
2025,P01,P21185,P165,P01,0
2025,P01,P21186,P165,P01,2
2025,P01,P21187,P165,P01,0
2025,P01,P21188,P165,P01,1
2025,P01,P21189,P165,P01,0
2025,P01,P21190,P112,P01,0
2025,P01,P21190,P165,P01,0
2025,P01,P21192,P165,P01,0
2025,P01,P21193,P165,P01,0
2025,P01,P21195,P165,P01,0
2025,P01,P21196,P112,P01,0
2025,P01,P21196,P165,P01,0
2025,P01,P21197,P165,P01,2
2025,P01,P21198,P165,P01,0
2025,P01,P21200,P165,P01,0
2025,P01,P21201,P165,P01,1
2025,P01,P21202,P165,P01,1
2025,P01,P21203,P165,P01,0
2025,P01,P21204,P165,P01,0
2025,P01,P21205,P165,P01,0
2025,P01,P21206,P165,P01,0
2025,P01,P21207,P165,P01,2
2025,P01,P21208,P165,P01,0
2025,P01,P21209,P165,P01,0
2025,P01,P21210,P165,P01,0
2025,P01,P21211,P165,P01,1
2025,P01,P21212,P165,P01,1
2025,P01,P21213,P165,P01,0
2025,P01,P21214,P165,P01,0
2025,P01,P21215,P165,P01,0
2025,P01,P21216,P165,P01,0
2025,P01,P21217,P165,P01,0
2025,P01,P22001,P112,P01,324
2025,P01,P22001,P165,P01,8
2025,P01,P22003,P165,P01,1
2025,P01,P22005,P112,P01,86
2025,P01,P22005,P165,P01,4
2025,P01,P22006,P112,P01,566
2025,P01,P22006,P165,P01,60
2025,P01,P22008,P112,P01,178
2025,P01,P22008,P165,P01,4
2025,P01,P22011,P112,P01,617
2025,P01,P22011,P165,P01,65
2025,P01,P22012,P112,P01,375
2025,P01,P22012,P165,P01,9
2025,P01,P22014,P112,P01,2795
2025,P01,P22014,P165,P01,296
2025,P01,P22016,P112,P01,173
2025,P01,P22016,P165,P01,43
2025,P01,P22017,P112,P01,345
2025,P01,P22017,P165,P01,11
2025,P01,P23001,P112,P01,237
2025,P01,P23001,P165,P01,9
2025,P01,P23002,P112,P01,32
2025,P01,P23002,P165,P01,2
2025,P01,P23003,P112,P01,75
2025,P01,P23003,P165,P01,1
2025,P01,P23004,P112,P01,89
2025,P01,P23004,P165,P01,7
2025,P01,P23005,P112,P01,3007
2025,P01,P23005,P165,P01,36
2025,P01,P23006,P112,P01,38
2025,P01,P23006,P165,P01,5
2025,P01,P23007,P112,P01,18
2025,P01,P23007,P165,P01,2
2025,P01,P23008,P112,P01,209
2025,P01,P23008,P165,P01,19
2025,P01,P23009,P112,P01,29
2025,P01,P23009,P165,P01,3
2025,P01,P23010,P112,P01,16
2025,P01,P23010,P165,P01,1
2025,P01,P23011,P112,P01,26
2025,P01,P23011,P165,P01,4
2025,P01,P24001,P112,P01,100
2025,P01,P24001,P165,P01,2
2025,P01,P24002,P165,P01,0
2025,P01,P24003,P165,P01,0
2025,P01,P24005,P165,P01,1
2025,P01,P24006,P112,P01,14
2025,P01,P24006,P165,P01,1
2025,P01,P24007,P112,P01,28
2025,P01,P24007,P165,P01,2
2025,P01,P24009,P112,P01,26
2025,P01,P24009,P165,P01,0
2025,P01,P24010,P165,P01,0
2025,P01,P24011,P165,P01,2
2025,P01,P24012,P165,P01,0
2025,P01,P24013,P112,P01,241
2025,P01,P24013,P165,P01,30
2025,P01,P24014,P165,P01,0
2025,P01,P24018,P165,P01,0
2025,P01,P24019,P165,P01,0
2025,P01,P24020,P112,P01,146
2025,P01,P24020,P165,P01,9
2025,P01,P24021,P112,P01,309
2025,P01,P24021,P165,P01,5
2025,P01,P24023,P165,P01,1
2025,P01,P24024,P165,P01,4
2025,P01,P24026,P165,P01,0
2025,P01,P24027,P165,P01,0
2025,P01,P24028,P112,P01,4824
2025,P01,P24028,P165,P01,86
2025,P01,P24029,P165,P01,0
2025,P01,P24031,P165,P01,1
2025,P01,P24033,P112,P01,9
2025,P01,P24033,P165,P01,1
2025,P01,P24034,P165,P01,0
2025,P01,P24035,P112,P01,1757
2025,P01,P24035,P165,P01,31
2025,P01,P24036,P165,P01,0
2025,P01,P24037,P165,P01,2
2025,P01,P24038,P165,P01,0
2025,P01,P24039,P165,P01,0
2025,P01,P24040,P165,P01,0
2025,P01,P24041,P165,P01,0
2025,P01,P24042,P165,P01,0
2025,P01,P24044,P112,P01,11
2025,P01,P24044,P165,P01,1
2025,P01,P24048,P112,P01,8
2025,P01,P24048,P165,P01,0
2025,P01,P24049,P112,P01,32
2025,P01,P24049,P165,P01,2
2025,P01,P24053,P165,P01,0
2025,P01,P24054,P165,P01,0
2025,P01,P24055,P112,P01,145
2025,P01,P24055,P165,P01,3
2025,P01,P24057,P165,P01,1
2025,P01,P24058,P165,P01,0
2025,P01,P25001,P165,P01,148
2025,P01,P25004,P112,P01,46
2025,P01,P25004,P165,P01,6
2025,P01,P25006,P165,P01,978
2025,P01,P25009,P112,P01,122
2025,P01,P25009,P165,P01,11
2025,P01,P25011,P112,P01,756
2025,P01,P25011,P165,P01,1
2025,P01,P25012,P165,P01,37
2025,P01,P25013,P112,P01,41
2025,P01,P25013,P165,P01,3
2025,P01,P25014,P112,P01,97
2025,P01,P25014,P165,P01,13
2025,P01,P25015,P112,P01,82
2025,P01,P25015,P165,P01,7
2025,P01,P25017,P112,P01,206
2025,P01,P25017,P165,P01,0
2025,P01,P25018,P165,P01,1
2025,P01,P26004,P112,P01,23
2025,P01,P26004,P165,P01,1
2025,P01,P26005,P112,P01,6
2025,P01,P26005,P165,P01,0
2025,P01,P26006,P112,P01,15
2025,P01,P26006,P165,P01,1
2025,P01,P26007,P112,P01,2
2025,P01,P26007,P165,P01,0
2025,P01,P26008,P112,P01,5
2025,P01,P26008,P165,P01,0
2025,P01,P26009,P112,P01,4
2025,P01,P26009,P165,P01,0
2025,P01,P26010,P112,P01,7
2025,P01,P26010,P165,P01,0
2025,P01,P26012,P112,P01,36
2025,P01,P26012,P165,P01,1
2025,P01,P26015,P112,P01,6
2025,P01,P26015,P165,P01,0
2025,P01,P26017,P112,P01,214
2025,P01,P26017,P165,P01,9
2025,P01,P26018,P112,P01,684
2025,P01,P26018,P165,P01,12
2025,P01,P26023,P112,P01,32
2025,P01,P26023,P165,P01,2
2025,P01,P26024,P112,P01,4
2025,P01,P26024,P165,P01,0
2025,P01,P26025,P112,P01,26
2025,P01,P26025,P165,P01,3
2025,P01,P26028,P112,P01,6
2025,P01,P26028,P165,P01,0
2025,P01,P26029,P112,P01,80
2025,P01,P26029,P165,P01,11
2025,P01,P26030,P112,P01,1691
2025,P01,P26030,P165,P01,33
2025,P01,P26031,P112,P01,6
2025,P01,P26031,P165,P01,0
2025,P01,P26032,P112,P01,5
2025,P01,P26032,P165,P01,0
2025,P01,P26038,P112,P01,28
2025,P01,P26038,P165,P01,2
2025,P01,P26040,P112,P01,8
2025,P01,P26040,P165,P01,0
2025,P01,P26041,P112,P01,79
2025,P01,P26041,P165,P01,4
2025,P01,P26042,P112,P01,121
2025,P01,P26042,P165,P01,14
2025,P01,P26043,P112,P01,161
2025,P01,P26043,P165,P01,11
2025,P01,P26044,P112,P01,2
2025,P01,P26044,P165,P01,0
2025,P01,P26046,P112,P01,1
2025,P01,P26046,P165,P01,0
2025,P01,P26047,P112,P01,22
2025,P01,P26047,P165,P01,1
2025,P01,P26052,P112,P01,29
2025,P01,P26052,P165,P01,2
2025,P01,P26053,P112,P01,1
2025,P01,P26053,P165,P01,0
2025,P01,P26054,P112,P01,3
2025,P01,P26054,P165,P01,0
2025,P01,P26055,P112,P01,21
2025,P01,P26055,P165,P01,2
2025,P01,P26060,P112,P01,5
2025,P01,P26060,P165,P01,0
2025,P01,P26061,P112,P01,7
2025,P01,P26061,P165,P01,0
2025,P01,P26062,P112,P01,6
2025,P01,P26062,P165,P01,0
2025,P01,P26063,P112,P01,6
2025,P01,P26063,P165,P01,0
2025,P01,P26065,P112,P01,4
2025,P01,P26065,P165,P01,0
2025,P01,P26067,P112,P01,8
2025,P01,P26067,P165,P01,0
2025,P01,P26071,P112,P01,34
2025,P01,P26071,P165,P01,1
2025,P01,P27002,P112,P01,150
2025,P01,P27002,P165,P01,28
2025,P01,P27003,P165,P01,10
2025,P01,P27004,P112,P01,613
2025,P01,P27004,P165,P01,33
2025,P01,P27005,P112,P01,177
2025,P01,P27005,P165,P01,76
2025,P01,P27006,P112,P01,120
2025,P01,P27006,P165,P01,7
2025,P01,P27008,P112,P01,224
2025,P01,P27008,P165,P01,22
2025,P01,P27009,P165,P01,0
2025,P01,P27010,P112,P01,80
2025,P01,P27010,P165,P01,5
2025,P01,P27011,P165,P01,3
